start_time,end_time,pod,SampleCount,threadCount1,threadCount2,threadCount3,threadCount4
1497803148046,1497803208046,na44,16359,11399,423,78,4459
1497803208046,1497803268046,na44,16278,11916,520,167,3675
1497803268047,1497803328047,na44,15934,11335,465,152,3982
1497803328047,1497803388047,na44,15883,11704,442,75,3662
1497803388047,1497803448047,na44,18420,12929,486,143,4862
1497803448048,1497803508048,na44,16588,11928,545,91,4024
1497803508048,1497803568048,na44,16765,11614,434,74,4643
1497803568048,1497803628048,na44,15604,11308,448,53,3795
1497803628049,1497803688049,na44,16970,11986,410,88,4486
1497803688049,1497803748049,na44,15819,11543,446,118,3712
1497803748050,1497803808050,na44,16322,11410,433,87,4392
1497803808050,1497803868050,na44,14687,10653,521,50,3463
1497803868050,1497803928050,na44,16406,11256,546,97,4507
1497803928051,1497803988051,na44,14991,10978,411,125,3477
1497803988051,1497804048051,na44,16960,11674,516,126,4644
1497804048051,1497804108051,na44,14934,10748,449,58,3679
1497804108052,1497804168052,na44,16555,11175,589,79,4712
1497804168052,1497804228052,na44,15491,11158,596,62,3675
1497804228053,1497804288053,na44,17129,12198,546,70,4315
1497804288053,1497804348053,na44,15962,11739,525,182,3516
1497804348053,1497804408053,na44,17391,12141,529,66,4655
1497804408054,1497804468054,na44,14858,10504,544,135,3675
1497804468054,1497804528054,na44,15958,11107,435,100,4316
1497804528054,1497804588054,na44,15668,11478,451,106,3633
1497804588055,1497804648055,na44,16103,11384,468,48,4203
1497804648055,1497804708055,na44,15015,10838,406,112,3659
1497804708056,1497804768056,na44,16035,10909,414,106,4606
1497804768056,1497804828056,na44,14788,10777,466,68,3477
1497804828056,1497804888056,na44,16470,11595,462,143,4270
1497804888057,1497804948057,na44,14865,10964,501,152,3248
1497804948057,1497805008057,na44,15603,10947,518,69,4069
1497805008057,1497805068057,na44,14737,10682,569,85,3401
1497805068058,1497805128058,na44,15850,10977,645,85,4143
1497805128058,1497805188058,na44,15458,11245,566,124,3523
1497805188058,1497805248058,na44,19157,13482,579,132,4964
1497805248059,1497805308059,na44,17552,12849,619,41,4043
1497805308059,1497805368059,na44,16180,11450,660,105,3965
1497805368060,1497805428060,na44,15277,10896,772,89,3520
1497805428060,1497805488060,na44,17026,12131,711,109,4075
1497805488060,1497805548060,na44,15787,11621,619,90,3457
1497805548061,1497805608061,na44,16298,11302,584,132,4280
1497805608061,1497805668061,na44,14842,10747,526,45,3524
1497805668062,1497805728062,na44,15641,10865,501,118,4157
1497805728062,1497805788062,na44,15151,11148,440,128,3435
1497805788062,1497805848062,na44,16407,11496,468,240,4203
1497805848063,1497805908063,na44,14552,10585,553,105,3309
1497805908063,1497805968063,na44,15625,10815,550,70,4190
1497805968064,1497806028064,na44,14382,10347,553,102,3380
1497806028064,1497806088064,na44,16236,11370,521,82,4263
1497806088064,1497806148064,na44,15040,10968,470,196,3406
1497806148065,1497806208065,na44,15863,11063,445,72,4283
1497806208065,1497806268065,na44,14454,10368,486,95,3505
1497806268066,1497806328066,na44,15354,10654,490,76,4134
1497806328066,1497806388066,na44,15188,10960,447,92,3689
1497806388066,1497806448066,na44,16370,11470,501,76,4323
1497806448067,1497806508067,na44,14668,10482,497,112,3577
1497806508067,1497806568067,na44,16651,10981,795,58,4817
1497806568105,1497806628105,na44,16915,11009,1069,92,4745
1497806628106,1497806688106,na44,19297,11736,1498,127,5936
1497806688106,1497806748106,na44,17508,11385,1332,106,4685
1497806748107,1497806808107,na44,18663,11274,1480,62,5847
1497806808107,1497806868107,na44,15594,10379,1034,68,4113
1497806868107,1497806928107,na44,16834,10901,1046,119,4768
1497806928108,1497806988108,na44,17203,11248,1298,81,4576
1497806988108,1497807048108,na44,18819,12281,1029,105,5404
1497807048109,1497807108109,na44,17072,11227,1153,62,4630
1497807108109,1497807168109,na44,18235,11242,1413,81,5499
1497807168109,1497807228109,na44,16190,10892,1062,98,4138
1497807228110,1497807288110,na44,18329,11800,1309,129,5091
1497807288110,1497807348110,na44,17718,11546,1322,167,4683
1497807348110,1497807408110,na44,18624,11553,1363,61,5647
1497807408111,1497807468111,na44,17218,10957,1334,67,4860
1497807468111,1497807528111,na44,19049,12015,1286,157,5591
1497807528112,1497807588112,na44,17803,11784,1296,122,4601
1497807588112,1497807648112,na44,18945,11953,1346,139,5507
1497807648112,1497807708112,na44,17906,11530,1392,61,4923
1497807708113,1497807768113,na44,18925,11871,1488,123,5443
1497807768113,1497807828113,na44,18422,12104,1487,135,4696
1497807828114,1497807888114,na44,20346,14020,1100,79,5147
1497807888114,1497807948114,na44,19971,13989,1119,60,4803
1497807948114,1497808008114,na44,19740,12497,1191,97,5955
1497808008115,1497808068115,na44,18432,11653,1370,65,5344
1497808068115,1497808128115,na44,18603,11637,1409,105,5452
1497808128115,1497808188115,na44,17402,12208,976,63,4155
1497808188116,1497808248116,na44,19800,13260,1069,95,5376
1497808248116,1497808308116,na44,19321,12955,1339,111,4916
1497808308158,1497808368158,na44,19698,12698,1181,73,5746
1497808368159,1497808428159,na44,18097,11813,1391,104,4789
1497808428159,1497808488159,na44,19611,12389,1521,147,5554
1497808488160,1497808548160,na44,18364,11525,1641,104,5094
1497808548160,1497808608160,na44,17264,10874,1238,69,5083
1497808608160,1497808668160,na44,17118,11260,1414,62,4382
1497808668161,1497808728161,na44,18271,11489,1640,87,5055
1497808728161,1497808788161,na44,18056,11635,1472,129,4820
1497808788161,1497808848161,na44,23011,15126,1183,45,6657
1497808848162,1497808908162,na44,20725,13358,1461,142,5764
1497808908162,1497808968162,na44,18030,12430,608,68,4924
1497808968163,1497809028163,na44,17934,11719,1402,42,4771
1497809028163,1497809088163,na44,19247,12665,1354,43,5185
1497809088164,1497809148164,na44,16377,11763,804,93,3717
1497809148164,1497809208164,na44,18199,11845,1145,97,5112
1497809208164,1497809268164,na44,17067,11527,1245,46,4249
1497809268165,1497809328165,na44,16472,11503,737,131,4101
1497809328165,1497809388165,na44,18417,12269,1382,208,4558
1497809388165,1497809448165,na44,19209,12256,1253,70,5630
1497809448166,1497809508166,na44,15392,11095,683,58,3556
1497809508166,1497809568166,na44,18787,12074,1111,63,5539
1497809568167,1497809628167,na44,17154,11473,1172,51,4458
1497809628167,1497809688167,na44,18604,12260,987,93,5264
1497809688167,1497809748167,na44,15406,11383,455,113,3455
1497809748168,1497809808168,na44,15910,11097,346,73,4394
1497809808168,1497809868168,na44,14410,10674,300,46,3390
1497809868168,1497809928168,na44,15355,10906,341,153,3955
1497809928169,1497809988169,na44,14484,10875,422,59,3128
1497809988169,1497810048169,na44,16533,11833,369,191,4140
1497810048170,1497810108170,na44,14442,10574,335,69,3464
1497810108170,1497810168170,na44,16064,11346,303,67,4348
1497810168170,1497810228170,na44,14411,10558,278,154,3421
1497810228171,1497810288171,na44,16040,11531,349,48,4112
1497810288171,1497810348171,na44,14115,10723,360,59,2973
1497810348171,1497810408171,na44,14799,10525,364,78,3832
1497810408172,1497810468172,na44,19567,12870,916,128,5653
1497810468172,1497810528172,na44,18467,12381,539,100,5447
1497810528173,1497810588173,na44,14757,11009,363,68,3317
1497810588173,1497810648173,na44,16915,12078,428,191,4218
1497810648173,1497810708173,na44,15024,10685,565,140,3634
1497810708174,1497810768174,na44,15340,10813,599,43,3885
1497810768174,1497810828174,na44,13820,10210,486,41,3083
1497810828175,1497810888175,na44,15445,11233,327,61,3824
1497810888175,1497810948175,na44,14656,11082,367,53,3154
1497810948175,1497811008175,na44,15299,10781,357,41,4120
1497811008176,1497811068176,na44,14850,10651,398,112,3689
1497811068176,1497811128176,na44,15861,11121,419,60,4261
1497811128176,1497811188176,na44,15362,11172,501,39,3650
1497811188177,1497811248177,na44,15974,11304,461,85,4124
1497811248177,1497811308177,na44,14093,10583,405,71,3034
1497811308178,1497811368178,na44,14468,10343,332,94,3699
1497811368178,1497811428178,na44,13661,10271,312,90,2988
1497811428178,1497811488178,na44,15462,11194,297,87,3884
1497811488179,1497811548179,na44,14861,11210,334,105,3212
1497811548179,1497811608179,na44,15321,10990,323,44,3964
1497811608179,1497811668179,na44,13521,10022,353,86,3060
1497811668180,1497811728180,na44,15574,11037,458,148,3931
1497811728180,1497811788180,na44,14312,10767,301,134,3110
1497811788180,1497811848180,na44,17032,12209,445,116,4262
1497811848181,1497811908181,na44,14222,10647,381,109,3085
1497811908181,1497811968181,na44,15493,10767,352,111,4263
1497811968182,1497812028182,na44,13880,10250,355,100,3175
1497812028182,1497812088182,na44,15174,10810,339,60,3965
1497812088182,1497812148182,na44,13771,10382,441,55,2893
1497812148183,1497812208183,na44,14849,10718,378,88,3665
1497812208184,1497812268184,na44,13294,9999,319,73,2903
1497812268184,1497812328184,na44,15242,10761,335,122,4024
1497812328184,1497812388184,na44,14995,11198,484,89,3224
1497812388185,1497812448185,na44,19590,13476,462,105,5547
1497812448223,1497812508223,na44,17141,12673,517,70,3881
1497812508223,1497812568223,na44,16170,11787,424,72,3887
1497812568261,1497812628261,na44,15061,11383,351,134,3193
1497812628298,1497812688298,na44,16411,11957,400,46,4008
1497812688299,1497812748299,na44,14785,11193,344,100,3148
1497812748299,1497812808299,na44,15069,10841,380,46,3802
1497812808299,1497812868299,na44,14137,10531,494,203,2909
1497812868300,1497812928300,na44,15219,10911,461,142,3705
1497812928300,1497812988300,na44,15387,11405,510,92,3380
1497812988301,1497813048301,na44,16489,11701,579,48,4161
1497813048301,1497813108301,na44,14832,10959,524,81,3268
1497813108301,1497813168301,na44,16295,11324,496,73,4402
1497813168302,1497813228302,na44,14138,10456,383,69,3230
1497813228302,1497813288302,na44,15481,11070,421,55,3935
1497813288302,1497813348302,na44,14486,10781,428,133,3144
1497813348303,1497813408303,na44,15595,11132,444,96,3923
1497813408303,1497813468303,na44,14070,10494,392,46,3138
1497813468304,1497813528304,na44,15230,10852,411,41,3926
1497813528304,1497813588304,na44,15658,11697,479,108,3374
1497813588304,1497813648304,na44,17805,12690,639,76,4400
1497813648305,1497813708305,na44,16672,12208,535,100,3829
1497813708305,1497813768305,na44,16879,11965,436,171,4307
1497813768306,1497813828306,na44,15770,11540,415,172,3643
1497813828306,1497813888306,na44,17700,12646,477,60,4517
1497813888306,1497813948306,na44,14935,11123,446,52,3314
1497813948307,1497814008307,na44,15684,11127,457,72,4028
1497814008307,1497814068307,na44,14033,10412,365,87,3169
1497814068307,1497814128307,na44,16139,11357,446,69,4267
1497814128308,1497814188308,na44,14743,10907,385,76,3375
1497814188308,1497814248308,na44,16254,11680,442,85,4047
1497814248309,1497814308309,na44,15755,11086,436,68,4165
1497814308309,1497814368309,na44,16148,11418,386,161,4183
1497814368309,1497814428309,na44,15381,11111,364,104,3802
1497814428310,1497814488310,na44,16410,11505,339,138,4428
1497814488310,1497814548310,na44,15229,11137,340,110,3642
1497814548310,1497814608310,na44,16273,11396,354,117,4406
1497814608311,1497814668311,na44,14138,10313,363,97,3365
1497814668311,1497814728311,na44,15597,10839,401,160,4197
1497814728311,1497814788311,na44,15473,11216,408,118,3731
1497814788312,1497814848312,na44,16770,11559,366,99,4746
1497814848312,1497814908312,na44,14956,10735,485,64,3672
1497814908312,1497814968312,na44,16207,11149,494,65,4499
1497814968313,1497815028313,na44,15145,10747,490,108,3800
1497815028313,1497815088313,na44,16441,11359,445,102,4535
1497815088314,1497815148314,na44,16112,11644,454,93,3921
1497815148314,1497815208314,na44,16043,11068,533,95,4347
1497815208314,1497815268314,na44,15488,11037,475,90,3886
1497815268315,1497815328315,na44,15688,10860,354,79,4395
1497815328315,1497815388315,na44,15364,11205,356,94,3709
1497815388315,1497815448315,na44,16100,11239,418,49,4394
1497815448316,1497815508316,na44,14362,10489,451,89,3333
1497815508316,1497815568316,na44,15514,10768,533,133,4080
1497815568317,1497815628317,na44,14485,10476,542,80,3387
1497815628317,1497815688317,na44,15802,11134,520,196,3952
1497815688318,1497815748318,na44,15067,10971,553,146,3397
1497815748318,1497815808318,na44,15204,10428,477,92,4207
1497815808318,1497815868318,na44,13696,10004,496,76,3120
1497815868319,1497815928319,na44,15063,10592,564,102,3805
1497815928356,1497815988356,na44,15341,10860,715,126,3640
1497815988356,1497816048356,na44,18954,13332,613,67,4942
1497816048357,1497816108357,na44,16319,11879,555,55,3830
1497816108357,1497816168357,na44,16297,11529,455,77,4236
1497816168358,1497816228358,na44,14264,10337,440,145,3342
1497816228358,1497816288358,na44,15655,11084,418,81,4072
1497816288358,1497816348358,na44,16129,11673,458,136,3862
1497816348359,1497816408359,na44,16595,12180,502,115,3798
1497816408359,1497816468359,na44,15902,11804,546,132,3420
1497816468359,1497816528359,na44,17216,12309,479,148,4280
1497816528360,1497816588360,na44,16205,12031,519,78,3577
1497816588360,1497816648360,na44,16534,11751,464,139,4180
1497816648361,1497816708361,na44,14382,10530,446,123,3283
1497816708361,1497816768361,na44,15560,10848,495,78,4139
1497816768361,1497816828361,na44,14477,10392,467,92,3526
1497816828362,1497816888362,na44,15812,11044,504,114,4150
1497816888362,1497816948362,na44,14764,10664,592,43,3465
1497816948363,1497817008363,na44,15457,10914,527,70,3946
1497817008363,1497817068363,na44,14745,10647,503,48,3547
1497817068363,1497817128363,na44,15295,10549,469,69,4208
1497817128364,1497817188364,na44,14648,10695,415,111,3427
1497817188364,1497817248364,na44,17320,11959,461,73,4827
1497817248365,1497817308365,na44,14550,10598,384,104,3464
1497817308365,1497817368365,na44,15442,10675,358,66,4343
1497817368365,1497817428365,na44,14574,10697,364,179,3334
1497817428366,1497817488366,na44,17219,12148,484,114,4473
1497817488366,1497817548366,na44,14587,10638,487,88,3374
1497817548366,1497817608366,na44,15140,10681,461,94,3904
1497817608367,1497817668367,na44,14819,10905,564,81,3269
1497817668367,1497817728367,na44,16415,11565,547,99,4204
1497817728367,1497817788367,na44,16222,12033,474,97,3618
1497817788368,1497817848368,na44,17566,12597,505,103,4361
1497817848368,1497817908368,na44,15312,10815,500,125,3872
1497817908369,1497817968369,na44,15763,10918,438,163,4244
1497817968369,1497818028369,na44,14683,10739,478,102,3364
1497818028369,1497818088369,na44,16048,11474,472,59,4043
1497818088370,1497818148370,na44,14846,11002,499,48,3297
1497818148370,1497818208370,na44,15583,10967,497,65,4054
1497818208370,1497818268370,na44,14538,10674,481,100,3283
1497818268371,1497818328371,na44,15887,10842,583,119,4343
1497818328409,1497818388409,na44,15127,11395,507,169,3056
1497818388409,1497818448409,na44,16168,11300,498,84,4286
1497818448409,1497818508409,na44,14353,10706,484,109,3054
1497818508410,1497818568410,na44,16065,11378,493,48,4146
1497818568410,1497818628410,na44,14933,11242,551,104,3036
1497818628410,1497818688410,na44,16385,11451,595,85,4254
1497818688411,1497818748411,na44,15804,11360,541,108,3795
1497818748411,1497818808411,na44,15636,10987,398,140,4111
1497818808412,1497818868412,na44,14816,10738,501,150,3427
1497818868412,1497818928412,na44,15977,11057,493,100,4327
1497818928412,1497818988412,na44,14876,10780,455,139,3502
1497818988413,1497819048413,na44,16963,11645,658,141,4519
1497819048413,1497819108413,na44,14740,10562,596,41,3541
1497819108413,1497819168413,na44,15419,10661,512,78,4168
1497819168414,1497819228414,na44,14504,10329,520,118,3537
1497819228414,1497819288414,na44,16047,11278,464,80,4225
1497819288415,1497819348415,na44,15323,11289,481,93,3460
1497819348415,1497819408415,na44,15371,10873,371,107,4020
1497819408415,1497819468415,na44,14123,10441,335,69,3278
1497819468416,1497819528416,na44,15148,10555,335,90,4168
1497819528416,1497819588416,na44,14518,10681,433,70,3334
1497819588417,1497819648417,na44,19512,13940,503,61,5008
1497819648417,1497819708417,na44,16500,12000,470,67,3963
1497819708417,1497819768417,na44,15971,11236,415,149,4171
1497819768418,1497819828418,na44,15049,11183,474,112,3280
1497819828418,1497819888418,na44,16016,11664,482,39,3831
1497819888418,1497819948418,na44,15280,11504,497,72,3207
1497819948419,1497820008419,na44,15990,11337,536,46,4071
1497820008419,1497820068419,na44,14420,10695,407,81,3237
1497820068420,1497820128420,na44,15712,10905,437,121,4249
1497820128420,1497820188420,na44,14440,10762,422,100,3156
1497820188420,1497820248420,na44,15661,11171,401,60,4029
1497820248421,1497820308421,na44,13861,10213,364,118,3166
1497820308421,1497820368421,na44,14944,10570,320,37,4017
1497820368421,1497820428421,na44,13641,10080,323,160,3078
